name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
R Systems International Ltd.,RSYSTEMS,IT - Software,17359.75,31-03-2023,30120.06,10.4,24.49,7.12,0.64,30.0,5.0,1.159666667,Non risky,7.84752533,3.4,4.4,6.3,7.8,19.1,15.9,15.9,39.5,375.2,351.9
Radico Khaitan Ltd.,RADICO,Alcoholic Beverages,17359.75,31-03-2023,159686.68,15.29,78.12,7.42,1.09,20.0,3.0,-2.940333333,Highly risky,5.61372748,4139.7,4235.9,3260.3,1957.6,1033.4,344.3,216.5,51.6,109.8,124.7
Rail Vikas Nigam Ltd.,RVNL,Construction,17359.75,31-03-2023,143032.38,6.06,11.32,2.09,1.13,17.0,2.2,0.860117647,Non risky,2.315865724,16774.0,19531.5,20529.1,21269.0,19454.5,17966.3,25799.8,37398.0,49328.0,53695.6
Rain Industries Ltd.,RAIN,Trading,17359.75,31-03-2023,50132.32,0.72,207.42,5.56,1.58,18.5,2.5,-11.94389189,Highly risky,2.776160257,2191.1,1683.7,2178.5,2653.2,3373.5,1900.4,3308.7,2699.2,521.0,1486.0
Raj Television Network Ltd.,RAJTV,Entertainment,17359.75,31-03-2023,2037.6,0.22,180.32,2.05,0.92,25.0,4.0,-5.6233,Highly risky,1.304218956,70.5,124.9,13.8,31.7,285.7,242.3,174.3,126.7,101.5,113.3
Rajesh Exports Ltd.,RAJESHEXPO,"Diamond, Gems and Jewellery",17359.75,31-03-2023,180138.1,1.03,592.95,3.6,0.38,20.0,3.5,-27.95307143,Highly risky,1.645931045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rallis India Ltd.,RALLIS,Agro Chemicals,17359.75,31-03-2023,37513.05,6.17,31.24,2.17,1.07,18.0,2.0,-0.273555556,Moderately risky,1.822988776,84.2,225.7,194.5,210.7,211.8,179.0,158.1,267.6,293.2,254.4
Rama Steel Tubes Ltd.,RAMASTEEL,Steel,17359.75,31-03-2023,12973.17,0.36,78.15,5.3,1.37,15.5,1.9,-6.165409168,Highly risky,6.418447035,90.2,85.9,165.0,165.5,110.5,90.9,100.7,113.0,242.7,230.4
Ramkrishna Forgings Ltd.,RKFORGE,"Castings, Forgings & Fastners",17359.75,31-03-2023,45744.4,14.59,19.61,3.52,1.75,16.0,2.0,-0.276625,Moderately risky,2.896981424,1275.3,3572.2,4430.3,5072.0,4233.1,3860.8,4581.5,4825.7,6673.8,8822.5
Ramky Infrastructure Ltd.,RAMKY,Construction,17359.75,31-03-2023,20181.54,30.99,9.41,2.24,1.71,17.0,2.2,2.81728877,Non risky,2.170616437,1894.1,1328.3,1946.1,10162.8,5344.6,4434.9,5440.4,4032.9,3466.9,3292.4
Rane Brake Lining Ltd.,RBL,Auto Ancillaries,17359.75,31-03-2023,4874.46,35.33,17.85,1.87,1.22,18.5,2.4,3.568968468,Investment Worthy,2.721935117,452.8,274.9,105.1,46.6,0.0,0.0,0.0,2.5,2.3,1.1
Rane Holdings Ltd.,RANEHOLDIN,Finance,17359.75,31-03-2023,12363.87,35.83,24.17,2.31,1.28,15.0,1.8,2.408333333,Non risky,1.226920527,12.5,0.0,0.0,219.4,84.4,191.5,139.9,218.2,668.6,564.2
Ratnamani Metals & Tubes Ltd.,RATNAMANI,Steel,17359.75,31-03-2023,138911.83,73.2,27.07,5.15,0.61,15.5,1.9,5.253022071,Investment Worthy,4.837809337,420.2,161.3,84.1,0.0,0.0,0.0,0.0,1756.3,1547.7,1043.2
Refex Industries Ltd.,REFEX,Chemicals,17359.75,31-03-2023,5254.84,52.6,4.52,1.67,1.29,20.0,3.5,6.266857143,Investment Worthy,3.505570408,24.1,1.3,0.6,0.6,361.4,409.5,1.8,61.4,632.7,603.4
Reliance Industrial Infrastructure Ltd.,RIIL,Infrastructure Developers & Operators,17359.75,31-03-2023,11805.93,11.94,65.48,3.01,1.64,20.0,3.0,-1.723333333,Highly risky,1.980231219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reliance Industries Ltd.,RELIANCE,Refineries,17359.75,31-03-2023,15772103.45,63.71,36.59,3.29,0.93,12.0,1.5,3.1985,Investment Worthy,1.811886029,430120.0,627110.0,762270.0,778300.0,787230.0,815960.0,1180980.0,1973320.0,1634670.0,1700210.0
Remsons Industries Ltd.,REMSONSIND,Auto Ancillaries,17359.75,31-03-2023,1091.82,13.51,14.14,2.62,1.06,18.5,2.4,1.435009009,Non risky,3.104821977,83.9,84.5,79.6,78.4,87.9,82.4,78.7,75.3,276.7,235.0
Repro India Ltd.,REPRO,Media - Print/Television/Radio,17359.75,31-03-2023,4537.0,5.0,71.34,1.71,0.99,18.0,2.5,-2.137333333,Highly risky,2.598295658,459.9,435.7,448.2,438.0,483.2,239.2,229.6,517.1,857.2,467.2
Responsive Industries Ltd.,RESPONIND,Plastic products,17359.75,31-03-2023,32870.3,0.37,332.7,4.8,0.77,15.5,2.0,-21.59751613,Highly risky,5.516475915,3504.7,3434.5,2844.7,1939.1,668.7,2.8,0.0,3.7,1489.8,1521.2
Rossell India Ltd.,ROSSELLIND,Plantation & Plantation Products,17359.75,31-03-2023,9131.97,7.25,33.41,3.19,1.36,16.0,2.0,-1.318125,Moderately risky,3.307951974,417.8,318.8,219.8,120.8,149.3,85.7,106.4,466.9,349.8,249.9
Royal Orchid Hotels Ltd.,ROHLTD,Hotels & Restaurants,17359.75,31-03-2023,7476.11,10.28,26.53,3.47,1.74,20.0,3.0,-0.195166667,Moderately risky,1.865785955,1554.3,351.8,362.8,361.3,373.7,366.0,360.9,780.6,796.9,1037.6
Ruchi Infrastructure Ltd.,RUCHINFRA,Miscellaneous,17359.75,31-03-2023,1724.02,0.04,191.56,1.02,0.95,18.5,2.5,-8.708594595,Highly risky,0.782705134,1002.2,693.3,14.0,242.2,1115.7,1006.4,821.0,443.3,351.2,203.9
Ruchira Papers Ltd.,RUCHIRA,Paper,17359.75,31-03-2023,2784.54,22.66,4.12,0.73,1.67,13.5,1.6,2.834564815,Non risky,2.40550919,501.7,349.9,199.6,234.2,233.0,272.8,134.6,60.0,154.2,96.1
Rushil Decor Ltd.,RUSHIL,Miscellaneous,17359.75,31-03-2023,5211.46,39.02,6.71,1.51,1.25,18.5,2.5,4.685297297,Investment Worthy,1.765080786,683.7,761.7,562.9,437.7,331.0,388.6,1802.0,3388.7,2952.0,2861.6
Sagar Cements Ltd.,SAGCEM,Cement,17359.75,31-03-2023,24801.76,2.81,67.56,1.49,1.14,17.5,2.5,-2.315571429,Highly risky,1.318393648,1026.5,1113.6,1211.3,1056.5,1482.9,1378.3,1417.1,1164.0,2424.5,5927.5
Sagardeep Alloys Ltd.,SAGARDEEP,Non Ferrous Metals,17359.75,31-03-2023,343.71,0.3,67.39,1.25,0.44,14.0,1.5,-3.056904762,Highly risky,3.253126523,1.3,0.0,18.1,1.8,1.1,0.3,0.1,0.0,16.2,24.5
Sakar Healthcare Ltd.,SAKAR,Pharmaceuticals,17359.75,31-03-2023,3819.42,6.71,29.91,2.18,0.66,25.0,3.5,1.191742857,Non risky,2.349436379,218.1,176.0,187.8,154.2,159.1,98.4,52.1,124.7,384.5,853.6
Saksoft Ltd.,SAKSOFT,IT - Software,17359.75,31-03-2023,15298.63,2.63,54.99,8.77,1.01,30.0,5.0,-1.334,Moderately risky,11.46386883,251.4,221.2,296.5,255.1,346.2,315.7,316.0,257.6,240.0,32.8
Sakuma Exports Ltd.,SAKUMA,Trading,17359.75,31-03-2023,2392.51,1.03,9.95,0.86,1.51,18.5,2.5,0.711162162,Moderately risky,5.647385149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,22.5,23.5
Salona Cotspin Ltd.,SALONA,Textiles,17359.75,31-03-2023,1246.4,33.39,7.09,1.68,0.94,15.0,1.8,3.993,Investment Worthy,3.565973025,182.1,142.8,101.9,80.4,56.3,53.5,86.7,65.1,119.6,273.0
Sandhar Technologies Ltd.,SANDHAR,Auto Ancillaries,17359.75,31-03-2023,12149.49,14.42,13.99,1.31,1.14,18.5,2.4,1.99995045,Non risky,2.476050055,0.0,1193.6,1571.5,1548.8,1737.5,10.3,6.3,88.8,122.2,1023.6
Sangam (India) Ltd.,SANGAMIND,Textiles,17359.75,31-03-2023,9687.26,34.11,6.3,1.13,1.36,15.0,1.8,4.003222222,Investment Worthy,2.575136652,3448.6,2758.6,2577.8,2813.4,3271.1,3443.0,2851.7,2422.8,2043.8,1827.4
Sanghvi Movers Ltd.,SANGHVIMOV,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,15243.87,19.34,18.2,1.81,1.26,17.5,2.5,1.91,Non risky,2.390373859,3827.0,2629.4,2710.9,4619.7,4099.1,4589.0,3275.3,2083.1,1489.1,1195.6
Sanginita Chemicals Ltd.,SANGINITA,Chemicals,17359.75,31-03-2023,327.22,0.24,77.91,0.82,0.77,20.0,3.5,-1.875785714,Highly risky,2.440160966,7.4,11.0,9.3,8.3,6.7,6.4,3.5,2.6,1.8,35.6
Sanofi India Ltd.,SANOFI,Pharmaceuticals,17359.75,31-03-2023,132089.83,223.53,25.66,9.01,0.47,25.0,3.5,21.28231429,Investment Worthy,1.893881217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,176.0
Sarda Energy & Minerals Ltd.,SARDAEN,Steel,17359.75,31-03-2023,37618.46,181.17,5.89,1.2,1.69,15.5,1.9,18.41542105,Investment Worthy,2.391872609,3528.4,2567.3,2144.1,1623.8,1190.7,1102.4,979.5,2590.7,2181.2,1428.4
Sastasundar Ventures Ltd.,SASTASUNDR,Finance,17359.75,31-03-2023,7015.81,0.2,1079.35,2.57,1.1,15.0,1.8,-71.46444444,Highly risky,1.857554046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Satia Industries Ltd.,SATIA,Paper,17359.75,31-03-2023,10550.0,19.22,5.49,1.44,0.82,13.5,1.6,2.795333333,Non risky,1.78096115,529.9,509.4,1225.8,1142.7,910.1,909.6,1053.9,1654.5,2479.5,3100.7
Satin Creditcare Network Ltd.,SATIN,Finance,17359.75,31-03-2023,10853.29,7.57,16.83,0.58,1.69,15.0,1.8,0.622777778,Moderately risky,0.512026828,2779.7,3288.1,8117.1,13334.8,20201.3,0.0,0.0,0.0,0.0,0.0
Savita Oil Technologies Ltd.,SOTL,Petrochemicals,17359.75,31-03-2023,16380.25,32.66,7.26,1.12,0.94,12.0,1.5,3.974333333,Investment Worthy,2.436942422,526.4,582.7,368.0,191.4,54.7,21.6,11.5,4.1,1.0,1.0
Schaeffler India Ltd.,SCHAEFFLER,Bearings,17359.75,31-03-2023,448208.59,56.02,51.18,9.95,0.73,14.5,1.8,-1.18543295,Moderately risky,6.301896029,0.0,0.0,0.0,0.0,0.0,569.2,48.7,0.0,566.2,519.0
Schneider Electric Infrastructure Ltd.,SCHNEIDER,Capital Goods - Electrical Equipment,17359.75,31-03-2023,37228.5,4.03,38.59,79.8,1.25,18.5,2.3,-34.62859812,Highly risky,5.425552514,0.0,1900.0,1900.0,915.0,966.2,1065.4,22.3,2492.6,2472.8,2527.1
Seamec Ltd.,SEAMECLTD,Shipping,17359.75,31-03-2023,15129.15,15.79,37.68,2.2,1.05,15.0,2.0,-0.083,Moderately risky,1.357990474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,41.7,507.6
Selan Exploration Technology Ltd.,SELAN,Crude Oil & Natural Gas,17359.75,31-03-2023,3699.68,20.3,11.99,1.03,1.14,12.0,1.5,2.204166667,Non risky,1.047118644,0.0,0.0,0.0,0.0,0.0,3.6,5.1,9.2,4.3,1.9
Shalby Ltd.,SHALBY,Healthcare,17359.75,31-03-2023,14494.91,7.32,18.34,1.49,1.49,22.0,3.0,0.91169697,Non risky,1.602747778,4.2,228.4,737.4,2010.7,2854.1,754.4,569.1,531.5,447.6,339.1
Shankara Building Products Ltd.,SHANKARA,Trading,17359.75,31-03-2023,13997.5,22.47,27.26,3.24,1.35,18.5,2.5,1.127486486,Non risky,4.741611993,115.8,58.0,18.9,0.0,44.5,8.5,24.4,318.1,874.0,800.9
Shanthi Gears Ltd.,SHANTIGEAR,Auto Ancillaries,17359.75,31-03-2023,28158.55,8.71,42.13,9.31,0.98,18.5,2.4,-3.265463964,Highly risky,6.600563151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharda Cropchem Ltd.,SHARDACROP,Agro Chemicals,17359.75,31-03-2023,44180.98,36.03,13.59,2.21,1.26,18.0,2.0,3.483,Investment Worthy,1.344846279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.1,83.8,34.7
Shemaroo Entertainment Ltd.,SHEMAROO,Entertainment,17359.75,31-03-2023,2890.83,3.07,34.62,0.49,0.84,25.0,4.0,0.9597,Non risky,0.875938321,2.4,100.9,3.2,229.1,131.1,21.2,3.8,252.5,175.5,116.5
Shilpa Medicare Ltd.,SHILPAMED,Pharmaceuticals,17359.75,31-03-2023,19864.61,7.41,30.86,0.94,1.09,25.0,3.5,1.148028571,Non risky,0.587349703,432.2,373.8,162.3,0.0,1424.9,681.1,810.9,1661.6,3257.7,1215.0
Shoppers Stop Ltd.,SHOPERSTOP,Retail,17359.75,31-03-2023,71134.04,8.54,75.93,30.7,1.26,22.5,2.5,-13.06066667,Highly risky,2.574423125,1125.0,1998.3,2253.5,3228.6,2099.6,397.7,0.0,20555.4,17887.6,17674.9
Shree Cement Ltd.,SHREECEM,Cement,17359.75,31-03-2023,944844.74,291.88,89.72,5.17,1.08,17.5,2.5,23.91314286,Investment Worthy,2.824386878,4430.8,4466.8,4014.1,5307.4,5187.4,22081.3,23090.4,16596.6,13462.3,14383.8
Shree Rama Multi-Tech Ltd.,SHREERAMA,Packaging,17359.75,31-03-2023,542.65,1.11,7.71,1.83,1.35,17.0,2.3,0.511818414,Moderately risky,3.328295032,1025.8,1025.8,1439.1,1085.1,967.6,851.0,117.3,0.5,617.3,617.2
Shreyans Industries Ltd.,SHREYANIND,Paper,17359.75,31-03-2023,1974.15,52.86,2.7,0.65,1.7,13.5,1.6,5.97975,Investment Worthy,2.842585495,122.7,83.9,87.9,222.2,180.5,214.5,144.1,291.9,286.8,209.0
Shreyas Shipping & Logistics Ltd.,SHREYAS,Shipping,17359.75,31-03-2023,5255.54,89.63,2.67,0.64,1.46,15.0,2.0,10.005,Investment Worthy,2.290629474,817.2,651.1,746.3,1052.2,1136.7,1733.7,1726.0,1099.4,855.5,1773.7
Siemens Ltd.,SIEMENS,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1184865.51,45.11,73.76,9.72,0.93,18.5,2.3,-1.632113984,Moderately risky,3.474943029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,1368.0,856.0
Sirca Paints India Ltd.,SIRCA,Trading,17359.75,31-03-2023,17663.51,16.83,38.29,6.65,1.12,18.5,2.5,-1.16672973,Moderately risky,5.00888625,16.9,12.6,4.4,2.3,0.2,2.2,0.9,0.0,0.0,0.0
Skipper Ltd.,SKIPPER,Engineering,17359.75,31-03-2023,9876.87,3.19,30.2,1.29,1.64,16.5,2.2,-0.737666667,Moderately risky,1.61483915,1986.0,2306.8,1707.0,1983.3,1753.8,1666.6,1640.0,1627.2,2646.9,2190.6
Snowman Logistics Ltd.,SNOWMAN,Logistics,17359.75,31-03-2023,5346.82,0.5,64.11,1.27,0.95,18.0,2.2,-2.038939394,Highly risky,1.30886927,909.0,904.0,711.5,1082.3,1094.9,876.5,550.5,1722.5,2044.1,2450.4
Sobha Ltd.,SOBHA,Realty,17359.75,31-03-2023,40840.62,6.67,64.56,1.74,1.56,12.5,1.5,-4.2178,Highly risky,0.664072095,149.0,390.3,1956.9,4771.1,3679.3,2788.3,48.1,1636.0,2835.8,3209.6
Solar Industries India Ltd.,SOLARINDS,Chemicals,17359.75,31-03-2023,343183.53,48.0,79.01,19.42,0.74,20.0,3.5,-2.439071429,Highly risky,11.18377568,259.0,524.2,784.3,966.7,803.0,752.2,368.9,638.0,753.2,1191.3
Somany Ceramics Ltd.,SOMANYCERA,Ceramic Products,17359.75,31-03-2023,20763.52,18.83,25.95,2.65,1.3,15.0,2.0,0.528,Moderately risky,2.868429268,615.5,565.8,613.2,836.8,723.9,791.2,914.6,907.5,707.6,471.8
Somi Conveyor Beltings Ltd.,SOMICONVEY,Plantation & Plantation Products,17359.75,31-03-2023,424.07,2.95,12.22,0.63,1.47,16.0,2.0,0.74625,Moderately risky,1.060614929,64.9,1.0,116.3,70.7,1.5,14.3,59.3,27.0,60.5,50.3
Sonata Software Ltd.,SONATSOFTW,IT - Software,17359.75,31-03-2023,117259.64,15.34,54.53,21.18,1.06,30.0,5.0,-2.579666667,Highly risky,10.21760345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.2,642.3,528.3
South West Pinnacle Exploration Ltd.,SOUTHWEST,Mining & Mineral products,17359.75,31-03-2023,3116.7,2.97,37.55,2.68,0.75,15.0,2.0,-1.296333333,Moderately risky,1.989867706,165.8,82.7,49.0,36.1,183.7,72.9,53.2,128.0,104.0,155.3
Spacenet Enterprises India Ltd.,SPAL,Textiles,17359.75,31-03-2023,8618.78,0.05,319.21,23.03,0.32,15.0,1.8,-31.39011111,Highly risky,14.61799423,105.6,89.9,88.2,99.4,101.2,69.0,68.3,152.4,163.3,5.2
Speciality Restaurants Ltd.,SPECIALITY,Hotels & Restaurants,17359.75,31-03-2023,9976.15,17.33,12.26,4.03,1.53,20.0,3.0,1.246666667,Non risky,2.452477585,1.0,6.2,3.0,1.3,0.3,0.0,0.0,1091.6,1201.1,1143.3
Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD,Chemicals,17359.75,31-03-2023,7037.58,89.9,4.56,0.98,1.54,20.0,3.5,9.942,Investment Worthy,2.415232099,715.4,550.7,380.9,247.7,202.3,217.0,59.5,102.2,89.6,82.3
Star Cement Ltd.,STARCEMENT,Cement,17359.75,31-03-2023,45207.58,3.87,28.93,3.09,0.73,17.5,2.5,-0.232142857,Moderately risky,2.949750107,2335.8,2629.9,2317.7,2857.5,3652.9,2814.3,1514.1,1445.2,1167.9,777.2
Star Paper Mills Ltd.,STARPAPER,Paper,17359.75,31-03-2023,1425.63,80.0,1.83,0.24,1.86,13.5,1.6,8.854444444,Investment Worthy,0.701106101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,6.5,1.3
Steel City Securities Ltd.,STEELCITY,Stock/ Commodity Brokers,17359.75,31-03-2023,954.01,6.62,9.54,1.0,1.13,17.0,2.2,1.516278075,Non risky,0.179310703,0.7,0.5,2.6,1.4,0.4,0.3,1.2,0.7,8.5,0.8
Steel Strips Wheels Ltd.,SSWL,Auto Ancillaries,17359.75,31-03-2023,23156.13,12.39,11.94,2.04,1.22,18.5,2.4,1.523594595,Non risky,2.577341957,1755.0,3303.4,1371.5,1764.6,3913.2,4907.1,4581.2,4417.6,3797.8,2792.5
Sterling Tools Ltd.,STERTOOLS,"Castings, Forgings & Fastners",17359.75,31-03-2023,14501.55,10.4,38.71,3.61,1.37,16.0,2.0,-1.554375,Moderately risky,2.57787717,266.3,250.6,217.4,231.0,252.2,164.7,539.5,485.3,380.8,427.8
Subros Ltd.,SUBROS,Auto Ancillaries,17359.75,31-03-2023,19573.99,6.13,48.97,2.26,1.28,18.5,2.4,-1.255693694,Moderately risky,2.640125467,1895.7,2414.3,2143.0,1889.7,1567.6,1526.0,574.4,315.3,328.8,198.4
Sumit Woods Ltd.,SUMIT,Realty,17359.75,31-03-2023,932.9,0.81,37.62,1.69,0.67,12.5,1.5,-1.725266667,Highly risky,1.367683806,251.7,427.8,397.6,291.6,394.5,296.1,208.6,206.3,303.6,497.5
Summit Securities Ltd.,SUMMITSEC,Finance,17359.75,31-03-2023,5903.86,17.82,30.39,0.25,0.95,15.0,1.8,1.667111111,Non risky,0.260116847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sundaram Finance Holdings Ltd.,SUNDARMFIN,Finance,17359.75,31-03-2023,17512.89,4.27,18.48,0.82,0.96,15.0,1.8,0.779444444,Non risky,0.923332727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sundaram Finance Ltd.,SUNDARAM,Media - Print/Television/Radio,17359.75,31-03-2023,255483.33,94.74,24.27,3.3,0.85,18.0,2.5,8.955666667,Investment Worthy,0.978573028,50415.4,56079.8,65386.8,48651.7,60289.0,0.0,0.0,0.0,0.0,0.0
Sundram Fasteners Ltd.,SUNDRMFAST,"Castings, Forgings & Fastners",17359.75,31-03-2023,205505.55,21.87,44.72,7.06,1.04,16.0,2.0,-2.178,Highly risky,5.265794052,2881.5,2289.7,1337.5,1666.0,990.7,977.7,2074.8,2350.3,1869.6,1157.4
Superhouse Ltd.,SUPERHOUSE,Leather,17359.75,31-03-2023,2594.73,18.32,12.85,0.69,1.45,15.0,2.0,2.180333333,Non risky,1.257114224,353.6,352.5,345.8,401.7,303.3,315.2,277.3,132.8,126.9,1.0
Suprajit Engineering Ltd.,SUPRAJIT,Auto Ancillaries,17359.75,31-03-2023,47717.77,13.5,25.55,4.35,1.05,18.5,2.4,0.106418919,Moderately risky,3.495079605,358.0,367.8,620.9,679.4,506.3,262.6,245.4,350.7,252.7,164.5
Supreme Industries Ltd.,SUPREMEIND,Plastic products,17359.75,31-03-2023,319288.39,58.78,42.77,8.3,0.9,15.5,2.0,1.068645161,Non risky,7.327410778,2317.7,2646.5,2329.4,641.4,166.2,13.5,11.2,303.6,262.7,322.9
Supreme Petrochem Ltd.,SUPPETRO,Petrochemicals,17359.75,31-03-2023,69631.71,26.4,14.03,3.78,0.74,12.0,1.5,1.210833333,Non risky,3.699173799,320.9,93.0,0.0,0.0,0.0,0.0,0.0,170.7,262.2,166.7
Surana Solar Ltd.,SURANASOL,Capital Goods - Electrical Equipment,17359.75,31-03-2023,838.97,0.46,36.8,1.46,1.16,18.5,2.3,-0.737971798,Moderately risky,1.771758371,176.3,161.4,119.2,148.8,44.3,112.3,197.0,0.0,0.0,0.0
Surya Roshni Ltd.,SURYAROSNI,Steel,17359.75,31-03-2023,35795.66,61.74,10.66,1.92,1.59,15.5,1.9,5.885731749,Investment Worthy,4.156262444,3683.1,4009.7,3642.8,3327.8,4006.1,3543.8,3348.5,2700.3,1859.8,676.9
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Textiles,17359.75,31-03-2023,881.03,6.62,7.08,0.34,1.52,15.0,1.8,1.481111111,Non risky,1.776600202,1787.0,1503.0,1244.2,1682.5,1216.8,1377.9,1161.9,1071.7,895.4,939.6
Swan Energy Ltd.,SWANENERGY,Textiles,17359.75,31-03-2023,56425.45,0.14,1550.15,4.4,0.73,15.0,1.8,-103.5037778,Highly risky,3.027014637,444.9,23.4,400.4,653.5,1036.8,1035.4,0.9,3.1,5.6,305.4
Swaraj Engines Ltd.,SWARAJENG,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,18698.03,110.7,13.91,5.46,0.82,17.5,2.5,10.27114286,Investment Worthy,5.504649517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swelect Energy Systems Ltd.,SWELECTES,Capital Goods - Electrical Equipment,17359.75,31-03-2023,4324.04,5.2,54.8,0.59,1.3,18.5,2.3,-0.998683901,Moderately risky,0.605368901,0.0,752.1,891.1,357.2,182.5,90.9,62.5,294.3,1330.0,1144.5
Symphony Ltd.,SYMPHONY,Consumer Durables,17359.75,31-03-2023,70946.89,23.49,43.18,7.78,0.97,20.0,2.5,-0.892,Moderately risky,4.174908152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syngene International Ltd.,SYNGENE,Pharmaceuticals,17359.75,31-03-2023,238652.81,11.97,49.67,6.59,0.6,25.0,3.5,-0.272657143,Moderately risky,3.848832162,0.0,0.0,186.0,7252.0,6898.0,5855.0,3617.0,812.0,6176.0,7417.0
Talbros Automotive Components Ltd.,TALBROAUTO,Auto Ancillaries,17359.75,31-03-2023,5051.21,35.45,11.54,1.63,1.63,18.5,2.4,3.61204955,Investment Worthy,2.581237168,250.7,252.2,229.6,168.4,166.3,155.3,252.4,201.8,142.8,76.6
Tamil Nadu Newsprint & Papers Ltd.,TNPL,Paper,17359.75,31-03-2023,15108.67,56.04,3.9,0.78,1.22,13.5,1.6,6.607611111,Investment Worthy,1.028881616,6572.9,6369.9,13691.7,19387.2,16521.3,14503.2,12470.0,12331.7,19631.0,16136.4
Tamilnadu Petroproducts Ltd.,TNPETRO,Chemicals,17359.75,31-03-2023,6432.96,9.93,7.2,0.84,1.12,20.0,3.5,2.273,Non risky,2.180468665,397.8,152.0,98.7,52.7,21.6,0.0,0.0,11.7,74.8,139.9
Tanla Platforms Ltd.,TANLA,IT - Software,17359.75,31-03-2023,70324.99,12.95,40.39,12.4,1.13,30.0,5.0,-0.661333333,Moderately risky,10.4023713,0.0,0.5,3.0,0.0,0.0,0.0,469.2,0.0,0.0,0.0
Tantia Constructions Ltd.,TANTIACONS,Infrastructure Developers & Operators,17359.75,31-03-2023,248.62,12.21,0.71,0.08,0.14,20.0,3.0,4.018833333,Investment Worthy,0.339485123,149.5,643.7,2194.2,2366.6,1752.8,1417.3,0.0,0.0,0.0,0.0
Tarmat Ltd.,TARMAT,Realty,17359.75,31-03-2023,1608.16,2.3,32.82,1.23,1.32,12.5,1.5,-1.5356,Moderately risky,1.495764975,10.7,261.5,192.0,418.9,418.9,554.1,973.0,1102.8,876.0,412.8
Tasty Bite Eatables Ltd.,TASTYBITE,FMCG,17359.75,31-03-2023,20585.35,120.65,66.49,8.45,0.94,30.0,6.0,10.50033333,Investment Worthy,6.962349056,291.1,238.7,212.3,197.4,360.4,305.7,258.1,288.9,1133.8,1021.0
Tata Chemicals Ltd.,TATACHEM,Chemicals,17359.75,31-03-2023,247737.74,5.89,165.16,1.55,1.15,20.0,3.5,-6.261857143,Highly risky,1.075916161,10730.0,17355.1,17394.0,15405.6,10908.3,6818.3,134.6,104.1,48.5,0.0
Tata Coffee Ltd.,TATACOFFEE,Plantation & Plantation Products,17359.75,31-03-2023,38446.68,3.76,54.69,2.83,1.23,16.0,2.0,-2.687125,Highly risky,2.547477887,441.2,337.1,195.3,41.4,0.0,0.0,0.0,1.3,0.7,8.8
Tata Communications Ltd.,TATACOMM,Telecomm-Service,17359.75,31-03-2023,354967.5,25.43,48.98,3.6,1.19,12.5,1.5,-1.9654,Highly risky,2.407059282,6250.0,2100.0,1550.0,1550.0,1550.0,1500.0,0.0,4467.3,9346.7,8969.1
Tata Consultancy Services Ltd.,TCS,IT - Software,17359.75,31-03-2023,11730552.8,104.94,30.55,15.74,0.64,30.0,5.0,8.687666667,Investment Worthy,7.957366154,831.0,896.9,647.1,500.0,440.0,390.0,330.0,52620.0,50770.0,48790.0
Tata Elxsi Ltd.,TATAELXSI,IT - Software,17359.75,31-03-2023,371111.53,121.1,49.21,17.79,1.12,30.0,5.0,8.791666667,Investment Worthy,11.31088524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.1,604.6,1182.9
Tata Metaliks Ltd.,TATAMETALI,Steel,17359.75,31-03-2023,23679.97,25.15,29.82,1.5,1.29,15.5,1.9,1.511655348,Non risky,1.795126071,800.0,600.0,933.3,726.0,1575.0,1998.0,378.1,855.1,1419.8,1402.4
Tata Motors Ltd.,TATAMOTORS,Automobile,17359.75,31-03-2023,1397621.69,8.74,48.16,6.25,1.75,14.0,1.7,-4.992470588,Highly risky,3.464346377,82887.8,99302.8,124453.7,106700.4,136860.9,131559.1,139198.1,152987.5,169205.1,143405.8
