name,ticker,industry,NIFTY closing,Date,Market Capitalisation,EPS,P/E,P/B,Beta,Industry PE,Industry PB,Risk_Score,risk,alt-score,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Precision Camshafts Ltd.,PRECAM,Auto Ancillaries,17359.75,31-03-2023,9042.65,6.56,14.51,1.1,1.41,18.5,2.4,1.003342342,Non risky,2.180044139,3808.3,4875.1,5391.4,4757.5,4983.6,4327.2,4422.2,4827.5,4241.1,5458.1
Precision Wires India Ltd.,PRECWIRE,Non Ferrous Metals,17359.75,31-03-2023,11443.04,3.26,19.64,2.54,1.39,14.0,1.5,-1.160190476,Moderately risky,5.461924199,11290.7,11225.3,10211.8,9751.9,10278.8,14514.4,17600.6,18490.2,20941.3,32618.9
Premier Explosives Ltd.,PREMEXPLN,Chemicals,17359.75,31-03-2023,4347.67,6.21,65.08,2.23,1.02,20.0,3.5,-1.290142857,Moderately risky,2.429733993,1240.5,1641.3,1675.7,2079.2,2545.9,2735.0,2438.8,1579.1,1545.7,2012.9
Prestige Estates Projects Ltd.,PRESTIGE,Realty,17359.75,31-03-2023,161627.42,8.0,50.43,2.43,1.24,12.5,1.5,-3.0944,Highly risky,1.127125322,16066.9,21524.5,25758.2,34093.0,25644.0,31038.0,25794.0,35765.0,42286.0,51663.0
Pricol Ltd.,PRICOLLTD,Auto Ancillaries,17359.75,31-03-2023,25259.94,8.4,24.68,3.73,1.47,18.5,2.4,-0.518220721,Moderately risky,3.645354516,0.0,0.0,1108.1,1482.9,13992.1,13542.8,13882.0,12442.7,14043.6,15303.3
Prime Securities Ltd.,PRIMESECU,Finance,17359.75,31-03-2023,3585.18,1.94,57.09,3.1,1.11,15.0,1.8,-3.444222222,Highly risky,2.336444346,43.4,88.2,88.2,352.2,164.9,92.8,111.1,500.0,299.7,375.9
Procter & Gamble Health Ltd.,PGEL,Consumer Durables,17359.75,31-03-2023,77785.53,144.75,32.37,10.77,0.63,20.0,2.5,10.9185,Investment Worthy,2.793448095,7277.0,8475.4,9182.1,9973.0,10546.9,11681.7,22413.7,14338.2,10290.5,11327.4
Pudumjee Paper Products Ltd.,PDMJEPAPER,Paper,17359.75,31-03-2023,3508.4,6.2,5.96,0.88,1.24,13.5,1.6,1.388518519,Non risky,1.914295454,0.0,0.0,0.2,5024.6,5478.6,5156.3,5927.9,6096.7,4459.4,5620.0
Punjab & Sind Bank,PSB,Banks,17359.75,31-03-2023,173850.22,1.14,22.55,1.22,1.44,12.5,1.5,-0.943333333,Moderately risky,0.149004809,77656.2,84522.4,90351.7,92924.0,88961.8,86491.6,94259.1,88395.8,78775.3,90990.9
Punjab Chemicals & Crop Protection Ltd.,PUNJABCHEM,Chemicals,17359.75,31-03-2023,10150.64,50.81,16.29,3.41,0.88,20.0,3.5,5.412214286,Investment Worthy,2.630887805,2191.5,4500.7,4364.4,4301.9,4521.5,5059.6,6507.3,5667.4,6773.6,9312.9
Punjab National Bank,PNB,Banks,17359.75,31-03-2023,513113.33,1.84,25.28,0.56,1.46,12.5,1.5,-0.671733333,Moderately risky,0.001082365,468980.1,492852.0,542153.4,588835.8,590335.4,669830.7,647746.5,643696.1,955236.1,888966.7
Puravankara Ltd.,PURVA,Realty,17359.75,31-03-2023,15497.73,4.82,13.57,0.86,1.51,12.5,1.5,0.313066667,Moderately risky,0.751324469,8239.4,9762.8,12542.1,10930.6,10327.5,9917.4,15399.5,13236.2,6319.3,9424.7
Quess Corp Ltd.,QUESS,Diversified,17359.75,31-03-2023,54793.03,8.97,41.21,2.53,1.32,18.0,2.5,-0.724444444,Moderately risky,3.549531266,0.0,6173.6,23798.5,29337.5,34592.6,45142.3,57457.5,77927.2,75138.0,99398.8
Quick Heal Technologies Ltd.,QUICKHEAL,IT - Software,17359.75,31-03-2023,7056.17,0.68,195.46,1.68,1.39,30.0,5.0,-5.173333333,Highly risky,0.449244463,0.0,0.0,2922.4,3079.5,3269.8,3395.0,3454.0,3147.6,3613.3,3607.2
R Systems International Ltd.,RSYSTEMS,IT - Software,17359.75,31-03-2023,30120.06,10.4,24.49,7.12,0.64,30.0,5.0,1.159666667,Non risky,7.84752533,2457.9,2755.6,3502.8,3645.7,2820.7,2774.2,3262.0,4090.8,4520.8,6242.4
Radico Khaitan Ltd.,RADICO,Alcoholic Beverages,17359.75,31-03-2023,159686.68,15.29,78.12,7.42,1.09,20.0,3.0,-2.940333333,Highly risky,5.61372748,25130.0,30871.4,32551.2,43105.3,48884.6,63002.9,80712.9,94311.6,105286.6,126810.7
Rail Vikas Nigam Ltd.,RVNL,Construction,17359.75,31-03-2023,143032.38,6.06,11.32,2.09,1.13,17.0,2.2,0.860117647,Non risky,2.315865724,22049.7,25974.7,32934.6,47813.4,62446.9,78886.7,104239.2,148550.2,161667.1,202024.9
Rain Industries Ltd.,RAIN,Trading,17359.75,31-03-2023,50132.32,0.72,207.42,5.56,1.58,18.5,2.5,-11.94389189,Highly risky,2.776160257,1647.6,1292.0,689.3,1423.1,1132.1,1189.8,2091.6,1248.1,976.2,1037.0
Raj Television Network Ltd.,RAJTV,Entertainment,17359.75,31-03-2023,2037.6,0.22,180.32,2.05,0.92,25.0,4.0,-5.6233,Highly risky,1.304218956,762.1,881.3,839.0,829.1,620.5,634.0,635.4,594.5,785.5,696.4
Rajesh Exports Ltd.,RAJESHEXPO,"Diamond, Gems and Jewellery",17359.75,31-03-2023,180138.1,1.03,592.95,3.6,0.38,20.0,3.5,-27.95307143,Highly risky,1.645931045,316166.5,235382.0,379779.9,386227.0,449984.4,336987.1,427223.9,469018.9,22737.7,62483.9
Rallis India Ltd.,RALLIS,Agro Chemicals,17359.75,31-03-2023,37513.05,6.17,31.24,2.17,1.07,18.0,2.0,-0.273555556,Moderately risky,1.822988776,14331.2,16431.0,16246.4,13929.4,16611.3,15263.1,20142.9,22992.4,24793.4,26334.8
Rama Steel Tubes Ltd.,RAMASTEEL,Steel,17359.75,31-03-2023,12973.17,0.36,78.15,5.3,1.37,15.5,1.9,-6.165409168,Highly risky,6.418447035,2079.2,2023.5,2091.2,2408.1,2630.9,3440.9,4102.7,2988.1,3311.8,5246.3
Ramkrishna Forgings Ltd.,RKFORGE,"Castings, Forgings & Fastners",17359.75,31-03-2023,45744.4,14.59,19.61,3.52,1.75,16.0,2.0,-0.276625,Moderately risky,2.896981424,4482.5,4710.3,7977.9,9588.8,9610.4,14578.3,18096.8,11178.5,12930.0,22869.8
Ramky Infrastructure Ltd.,RAMKY,Construction,17359.75,31-03-2023,20181.54,30.99,9.41,2.24,1.71,17.0,2.2,2.81728877,Non risky,2.170616437,30711.6,17786.0,13977.5,22371.9,17710.7,16659.8,16156.0,13422.7,10091.9,15331.5
Rane Brake Lining Ltd.,RBL,Auto Ancillaries,17359.75,31-03-2023,4874.46,35.33,17.85,1.87,1.22,18.5,2.4,3.568968468,Investment Worthy,2.721935117,4288.6,4368.3,4731.6,5125.9,5586.8,5247.3,5475.5,4996.7,4582.8,5396.6
Rane Holdings Ltd.,RANEHOLDIN,Finance,17359.75,31-03-2023,12363.87,35.83,24.17,2.31,1.28,15.0,1.8,2.408333333,Non risky,1.226920527,577.3,535.0,599.4,758.5,988.1,970.9,1284.9,977.8,659.9,1092.4
Ratnamani Metals & Tubes Ltd.,RATNAMANI,Steel,17359.75,31-03-2023,138911.83,73.2,27.07,5.15,0.61,15.5,1.9,5.253022071,Investment Worthy,4.837809337,12953.8,14499.0,17810.9,18376.8,14915.6,18222.4,28056.2,26453.9,23663.3,31800.0
Refex Industries Ltd.,REFEX,Chemicals,17359.75,31-03-2023,5254.84,52.6,4.52,1.67,1.29,20.0,3.5,6.266857143,Investment Worthy,3.505570408,172.5,290.8,852.9,780.1,398.3,794.1,4629.1,6655.3,6370.9,4623.5
Reliance Industrial Infrastructure Ltd.,RIIL,Infrastructure Developers & Operators,17359.75,31-03-2023,11805.93,11.94,65.48,3.01,1.64,20.0,3.0,-1.723333333,Highly risky,1.980231219,1003.4,1027.3,1098.5,1130.2,1220.8,1166.1,1143.4,1111.7,798.7,932.3
Reliance Industries Ltd.,RELIANCE,Refineries,17359.75,31-03-2023,15772103.45,63.71,36.59,3.29,0.93,12.0,1.5,3.1985,Investment Worthy,1.811886029,3791900.0,4103490.0,3495520.0,2590620.0,2737500.0,3135920.0,4104050.0,3808120.0,2993860.0,4866840.0
Remsons Industries Ltd.,REMSONSIND,Auto Ancillaries,17359.75,31-03-2023,1091.82,13.51,14.14,2.62,1.06,18.5,2.4,1.435009009,Non risky,3.104821977,1206.6,1248.0,1286.3,1294.4,1347.0,1328.5,1501.8,1608.9,2008.5,2252.4
Repro India Ltd.,REPRO,Media - Print/Television/Radio,17359.75,31-03-2023,4537.0,5.0,71.34,1.71,0.99,18.0,2.5,-2.137333333,Highly risky,2.598295658,3834.7,4264.9,4079.6,3815.9,3003.4,2641.8,3115.5,2795.6,1051.9,1969.3
Responsive Industries Ltd.,RESPONIND,Plastic products,17359.75,31-03-2023,32870.3,0.37,332.7,4.8,0.77,15.5,2.0,-21.59751613,Highly risky,5.516475915,15604.2,18865.3,15671.7,18833.5,18816.6,11133.3,6431.8,4512.7,3786.5,5073.8
Rossell India Ltd.,ROSSELLIND,Plantation & Plantation Products,17359.75,31-03-2023,9131.97,7.25,33.41,3.19,1.36,16.0,2.0,-1.318125,Moderately risky,3.307951974,1213.2,1459.5,1441.1,1677.1,1693.0,2023.2,2496.3,3197.4,3242.8,3103.6
Royal Orchid Hotels Ltd.,ROHLTD,Hotels & Restaurants,17359.75,31-03-2023,7476.11,10.28,26.53,3.47,1.74,20.0,3.0,-0.195166667,Moderately risky,1.865785955,1428.6,1025.9,953.0,957.6,1018.2,1103.7,1200.3,1220.0,539.1,882.9
Ruchi Infrastructure Ltd.,RUCHINFRA,Miscellaneous,17359.75,31-03-2023,1724.02,0.04,191.56,1.02,0.95,18.5,2.5,-8.708594595,Highly risky,0.782705134,23009.5,37783.7,18034.9,23256.0,3007.7,538.9,590.9,673.0,438.5,1663.3
Ruchira Papers Ltd.,RUCHIRA,Paper,17359.75,31-03-2023,2784.54,22.66,4.12,0.73,1.67,13.5,1.6,2.834564815,Non risky,2.40550919,2995.4,3254.1,3568.4,3721.2,4306.7,4554.2,4966.7,4841.2,4200.9,6165.5
Rushil Decor Ltd.,RUSHIL,Miscellaneous,17359.75,31-03-2023,5211.46,39.02,6.71,1.51,1.25,18.5,2.5,4.685297297,Investment Worthy,1.765080786,1934.7,2746.2,2984.0,3213.2,3350.3,3536.7,3522.2,3391.4,3412.9,6255.7
Sagar Cements Ltd.,SAGCEM,Cement,17359.75,31-03-2023,24801.76,2.81,67.56,1.49,1.14,17.5,2.5,-2.315571429,Highly risky,1.318393648,7479.0,6485.3,9980.7,7363.9,6435.3,7946.1,9170.7,8639.0,13834.2,15947.7
Sagardeep Alloys Ltd.,SAGARDEEP,Non Ferrous Metals,17359.75,31-03-2023,343.71,0.3,67.39,1.25,0.44,14.0,1.5,-3.056904762,Highly risky,3.253126523,2048.8,0.0,1393.4,1324.3,755.7,629.4,608.4,416.3,775.8,1071.6
Sakar Healthcare Ltd.,SAKAR,Pharmaceuticals,17359.75,31-03-2023,3819.42,6.71,29.91,2.18,0.66,25.0,3.5,1.191742857,Non risky,2.349436379,219.7,297.3,350.6,414.3,449.0,536.1,689.3,849.9,959.1,1304.0
Saksoft Ltd.,SAKSOFT,IT - Software,17359.75,31-03-2023,15298.63,2.63,54.99,8.77,1.01,30.0,5.0,-1.334,Moderately risky,11.46386883,428.2,458.7,480.4,551.1,534.8,647.5,999.6,1285.4,1263.3,1726.5
Sakuma Exports Ltd.,SAKUMA,Trading,17359.75,31-03-2023,2392.51,1.03,9.95,0.86,1.51,18.5,2.5,0.711162162,Moderately risky,5.647385149,5282.2,10146.1,10931.4,18060.7,20286.8,21988.7,20460.9,15133.4,10405.3,25388.8
Salona Cotspin Ltd.,SALONA,Textiles,17359.75,31-03-2023,1246.4,33.39,7.09,1.68,0.94,15.0,1.8,3.993,Investment Worthy,3.565973025,858.4,1066.3,1034.1,1003.9,1269.6,1118.2,1373.9,1219.3,2302.3,6471.4
Sandhar Technologies Ltd.,SANDHAR,Auto Ancillaries,17359.75,31-03-2023,12149.49,14.42,13.99,1.31,1.14,18.5,2.4,1.99995045,Non risky,2.476050055,0.0,11479.6,13833.8,14217.9,15099.7,17258.4,20432.7,16510.6,15957.7,19465.5
Sangam (India) Ltd.,SANGAMIND,Textiles,17359.75,31-03-2023,9687.26,34.11,6.3,1.13,1.36,15.0,1.8,4.003222222,Investment Worthy,2.575136652,14982.5,14782.3,15173.3,15653.8,16629.5,17105.6,18932.4,18004.4,13773.4,24485.2
Sanghvi Movers Ltd.,SANGHVIMOV,Capital Goods-Non Electrical Equipment,17359.75,31-03-2023,15243.87,19.34,18.2,1.81,1.26,17.5,2.5,1.91,Non risky,2.390373859,3490.9,2510.0,3156.2,5558.2,5652.7,2496.5,2954.4,3262.0,2532.6,3722.5
Sanginita Chemicals Ltd.,SANGINITA,Chemicals,17359.75,31-03-2023,327.22,0.24,77.91,0.82,0.77,20.0,3.5,-1.875785714,Highly risky,2.440160966,964.7,1330.0,1436.1,1683.2,1719.3,2291.4,1877.5,1600.1,1650.1,1984.4
Sanofi India Ltd.,SANOFI,Pharmaceuticals,17359.75,31-03-2023,132089.83,223.53,25.66,9.01,0.47,25.0,3.5,21.28231429,Investment Worthy,1.893881217,17370.2,20165.3,22730.5,25464.1,26042.0,25901.0,28611.0,31647.0,29917.0,35204.0
Sarda Energy & Minerals Ltd.,SARDAEN,Steel,17359.75,31-03-2023,37618.46,181.17,5.89,1.2,1.69,15.5,1.9,18.41542105,Investment Worthy,2.391872609,15391.9,14305.2,15575.1,11902.0,12327.1,15803.7,17089.2,14961.9,17053.7,27208.8
Sastasundar Ventures Ltd.,SASTASUNDR,Finance,17359.75,31-03-2023,7015.81,0.2,1079.35,2.57,1.1,15.0,1.8,-71.46444444,Highly risky,1.857554046,178.9,34.4,34.9,26.6,9.8,188.8,26.9,21.8,9.7,9.1
Satia Industries Ltd.,SATIA,Paper,17359.75,31-03-2023,10550.0,19.22,5.49,1.44,0.82,13.5,1.6,2.795333333,Non risky,1.78096115,2934.8,4012.7,4197.5,4734.0,5902.8,6724.6,7552.1,8277.8,5962.9,9204.6
Satin Creditcare Network Ltd.,SATIN,Finance,17359.75,31-03-2023,10853.29,7.57,16.83,0.58,1.69,15.0,1.8,0.622777778,Moderately risky,0.512026828,944.4,1916.7,3241.6,5585.4,7766.5,11138.8,14700.1,14022.9,12782.9,12660.0
Savita Oil Technologies Ltd.,SOTL,Petrochemicals,17359.75,31-03-2023,16380.25,32.66,7.26,1.12,0.94,12.0,1.5,3.974333333,Investment Worthy,2.436942422,23056.7,23921.5,20687.0,16731.6,16963.2,18491.5,22821.0,20578.0,19441.3,28531.4
Schaeffler India Ltd.,SCHAEFFLER,Bearings,17359.75,31-03-2023,448208.59,56.02,51.18,9.95,0.73,14.5,1.8,-1.18543295,Moderately risky,6.301896029,16053.7,15676.3,17875.5,19236.0,20134.2,41592.0,46636.6,44238.4,38752.0,56964.7
Schneider Electric Infrastructure Ltd.,SCHNEIDER,Capital Goods - Electrical Equipment,17359.75,31-03-2023,37228.5,4.03,38.59,79.8,1.25,18.5,2.3,-34.62859812,Highly risky,5.425552514,14246.4,13759.0,15040.5,15634.7,14043.8,13584.4,14337.7,13978.1,13156.5,15402.6
Seamec Ltd.,SEAMECLTD,Shipping,17359.75,31-03-2023,15129.15,15.79,37.68,2.2,1.05,15.0,2.0,-0.083,Moderately risky,1.357990474,3615.0,4236.4,3858.0,3508.8,2252.1,2123.7,3304.4,3956.4,3251.8,3377.5
Selan Exploration Technology Ltd.,SELAN,Crude Oil & Natural Gas,17359.75,31-03-2023,3699.68,20.3,11.99,1.03,1.14,12.0,1.5,2.204166667,Non risky,1.047118644,1186.3,1254.5,1068.4,752.0,666.7,890.7,1073.5,1039.1,598.5,874.2
Shalby Ltd.,SHALBY,Healthcare,17359.75,31-03-2023,14494.91,7.32,18.34,1.49,1.49,22.0,3.0,0.91169697,Non risky,1.602747778,2133.2,2453.5,2667.1,2893.2,3290.6,3919.8,4718.2,5016.3,4301.9,6610.5
Shankara Building Products Ltd.,SHANKARA,Trading,17359.75,31-03-2023,13997.5,22.47,27.26,3.24,1.35,18.5,2.5,1.127486486,Non risky,4.741611993,14083.7,16276.5,17208.4,17750.6,19769.5,22488.9,23586.4,25099.9,19736.2,23410.6
Shanthi Gears Ltd.,SHANTIGEAR,Auto Ancillaries,17359.75,31-03-2023,28158.55,8.71,42.13,9.31,0.98,18.5,2.4,-3.265463964,Highly risky,6.600563151,1698.9,1816.0,1800.9,1931.9,2161.2,2343.5,2537.2,2488.4,2248.7,3461.2
Sharda Cropchem Ltd.,SHARDACROP,Agro Chemicals,17359.75,31-03-2023,44180.98,36.03,13.59,2.21,1.26,18.0,2.0,3.483,Investment Worthy,1.344846279,5911.3,5759.8,7972.3,9975.9,11875.1,15233.1,16770.5,17829.2,21665.8,30226.4
Shemaroo Entertainment Ltd.,SHEMAROO,Entertainment,17359.75,31-03-2023,2890.83,3.07,34.62,0.49,0.84,25.0,4.0,0.9597,Non risky,0.875938321,2146.7,2647.4,3247.1,3769.4,4195.3,4786.4,5512.2,4814.3,3064.7,3698.8
Shilpa Medicare Ltd.,SHILPAMED,Pharmaceuticals,17359.75,31-03-2023,19864.61,7.41,30.86,0.94,1.09,25.0,3.5,1.148028571,Non risky,0.587349703,3418.1,5432.2,5784.1,6925.2,7677.2,7784.7,7072.2,8460.0,9777.5,12465.7
Shoppers Stop Ltd.,SHOPERSTOP,Retail,17359.75,31-03-2023,71134.04,8.54,75.93,30.7,1.26,22.5,2.5,-13.06066667,Highly risky,2.574423125,25819.0,30632.8,34304.4,38093.4,40922.1,48927.8,48802.3,47072.3,26390.9,29184.2
Shree Cement Ltd.,SHREECEM,Cement,17359.75,31-03-2023,944844.74,291.88,89.72,5.17,1.08,17.5,2.5,23.91314286,Investment Worthy,2.824386878,64505.5,69502.5,75020.4,71000.1,100562.7,109921.6,125436.0,129881.0,139241.1,196602.3
Shree Rama Multi-Tech Ltd.,SHREERAMA,Packaging,17359.75,31-03-2023,542.65,1.11,7.71,1.83,1.35,17.0,2.3,0.511818414,Moderately risky,3.328295032,980.6,1720.8,1224.0,1322.1,1346.7,1261.6,1176.7,1445.0,1360.1,1518.5
Shreyans Industries Ltd.,SHREYANIND,Paper,17359.75,31-03-2023,1974.15,52.86,2.7,0.65,1.7,13.5,1.6,5.97975,Investment Worthy,2.842585495,3624.2,4208.3,3954.3,4144.2,4509.5,4743.9,5799.8,5464.2,3869.7,6048.0
Shreyas Shipping & Logistics Ltd.,SHREYAS,Shipping,17359.75,31-03-2023,5255.54,89.63,2.67,0.64,1.46,15.0,2.0,10.005,Investment Worthy,2.290629474,2063.4,2503.9,3114.9,3183.2,3757.3,5441.8,6598.8,6160.7,5729.2,5875.0
Siemens Ltd.,SIEMENS,Capital Goods - Electrical Equipment,17359.75,31-03-2023,1184865.51,45.11,73.76,9.72,0.93,18.5,2.3,-1.632113984,Moderately risky,3.474943029,118545.0,114993.0,118554.0,144415.0,122727.0,130613.0,141871.0,108702.0,134343.0,159278.0
Sirca Paints India Ltd.,SIRCA,Trading,17359.75,31-03-2023,17663.51,16.83,38.29,6.65,1.12,18.5,2.5,-1.16672973,Moderately risky,5.00888625,343.7,557.8,697.6,726.6,843.4,908.0,1223.5,1406.6,1576.2,2044.3
Skipper Ltd.,SKIPPER,Engineering,17359.75,31-03-2023,9876.87,3.19,30.2,1.29,1.64,16.5,2.2,-0.737666667,Moderately risky,1.61483915,10151.5,11673.0,14284.7,16118.8,18529.8,21374.5,18759.7,13924.9,16140.6,17402.9
Snowman Logistics Ltd.,SNOWMAN,Logistics,17359.75,31-03-2023,5346.82,0.5,64.11,1.27,0.95,18.0,2.2,-2.038939394,Highly risky,1.30886927,1153.5,1568.1,2085.6,2276.3,1900.3,1981.3,2479.9,2437.1,2464.7,2961.3
Sobha Ltd.,SOBHA,Realty,17359.75,31-03-2023,40840.62,6.67,64.56,1.74,1.56,12.5,1.5,-4.2178,Highly risky,0.664072095,18181.3,21400.5,24134.0,19759.0,22382.8,26497.0,34346.7,38304.8,21911.7,26352.4
Solar Industries India Ltd.,SOLARINDS,Chemicals,17359.75,31-03-2023,343183.53,48.0,79.01,19.42,0.74,20.0,3.5,-2.439071429,Highly risky,11.18377568,9872.5,10047.3,11366.7,11416.2,12666.0,13238.7,16865.5,15468.9,16112.3,25798.7
Somany Ceramics Ltd.,SOMANYCERA,Ceramic Products,17359.75,31-03-2023,20763.52,18.83,25.95,2.65,1.3,15.0,2.0,0.528,Moderately risky,2.868429268,11141.7,13322.1,16167.6,18087.6,19021.6,17006.8,17184.6,16695.0,17000.4,21682.5
Somi Conveyor Beltings Ltd.,SOMICONVEY,Plantation & Plantation Products,17359.75,31-03-2023,424.07,2.95,12.22,0.63,1.47,16.0,2.0,0.74625,Moderately risky,1.060614929,887.9,732.5,843.8,651.2,678.5,657.1,610.1,478.2,470.3,575.7
Sonata Software Ltd.,SONATSOFTW,IT - Software,17359.75,31-03-2023,117259.64,15.34,54.53,21.18,1.06,30.0,5.0,-2.579666667,Highly risky,10.21760345,2810.4,3817.7,5080.6,5491.6,6353.5,7360.3,8520.3,9796.2,8298.7,9253.8
South West Pinnacle Exploration Ltd.,SOUTHWEST,Mining & Mineral products,17359.75,31-03-2023,3116.7,2.97,37.55,2.68,0.75,15.0,2.0,-1.296333333,Moderately risky,1.989867706,420.5,583.2,712.8,959.9,832.6,907.8,880.5,853.1,1052.2,1206.9
Spacenet Enterprises India Ltd.,SPAL,Textiles,17359.75,31-03-2023,8618.78,0.05,319.21,23.03,0.32,15.0,1.8,-31.39011111,Highly risky,14.61799423,35.8,63.6,34.7,8.1,0.4,3.5,6.4,31.9,13.6,37.0
Speciality Restaurants Ltd.,SPECIALITY,Hotels & Restaurants,17359.75,31-03-2023,9976.15,17.33,12.26,4.03,1.53,20.0,3.0,1.246666667,Non risky,2.452477585,2360.4,2736.9,3071.0,3296.6,3211.8,3046.9,3560.2,3852.7,1711.7,2669.8
Sree Rayalaseema Hi-Strength Hypo Ltd.,SRHHYPOLTD,Chemicals,17359.75,31-03-2023,7037.58,89.9,4.56,0.98,1.54,20.0,3.5,9.942,Investment Worthy,2.415232099,3165.8,3209.0,4238.4,3846.0,3936.5,5694.4,7067.8,6930.1,9174.5,12779.7
Star Cement Ltd.,STARCEMENT,Cement,17359.75,31-03-2023,45207.58,3.87,28.93,3.09,0.73,17.5,2.5,-0.232142857,Moderately risky,2.949750107,3758.5,7583.5,11768.9,14852.7,13520.4,14876.1,17348.8,19519.4,18280.0,24026.4
Star Paper Mills Ltd.,STARPAPER,Paper,17359.75,31-03-2023,1425.63,80.0,1.83,0.24,1.86,13.5,1.6,8.854444444,Investment Worthy,0.701106101,2908.7,2930.3,2891.2,2895.7,3457.4,3563.3,3850.3,3478.5,2428.5,3486.9
Steel City Securities Ltd.,STEELCITY,Stock/ Commodity Brokers,17359.75,31-03-2023,954.01,6.62,9.54,1.0,1.13,17.0,2.2,1.516278075,Non risky,0.179310703,223.7,208.5,316.4,266.6,354.5,636.2,617.2,503.1,549.1,662.6
Steel Strips Wheels Ltd.,SSWL,Auto Ancillaries,17359.75,31-03-2023,23156.13,12.39,11.94,2.04,1.22,18.5,2.4,1.523594595,Non risky,2.577341957,10881.8,11908.4,12994.4,13394.7,14998.3,15706.0,20586.5,15876.4,17657.4,35729.8
Sterling Tools Ltd.,STERTOOLS,"Castings, Forgings & Fastners",17359.75,31-03-2023,14501.55,10.4,38.71,3.61,1.37,16.0,2.0,-1.554375,Moderately risky,2.57787717,3170.3,3376.0,3812.3,4155.1,4223.1,4701.0,5185.6,3794.2,3698.2,4878.4
Subros Ltd.,SUBROS,Auto Ancillaries,17359.75,31-03-2023,19573.99,6.13,48.97,2.26,1.28,18.5,2.4,-1.255693694,Moderately risky,2.640125467,14465.8,13236.9,13386.1,14860.5,17484.8,19770.0,21347.4,20541.1,18279.8,22670.4
Sumit Woods Ltd.,SUMIT,Realty,17359.75,31-03-2023,932.9,0.81,37.62,1.69,0.67,12.5,1.5,-1.725266667,Highly risky,1.367683806,276.7,138.8,200.1,228.4,389.9,211.4,209.2,109.0,171.6,217.7
Summit Securities Ltd.,SUMMITSEC,Finance,17359.75,31-03-2023,5903.86,17.82,30.39,0.25,0.95,15.0,1.8,1.667111111,Non risky,0.260116847,111.7,62.0,92.2,171.4,69.5,860.7,143.2,310.7,150.9,305.9
Sundaram Finance Holdings Ltd.,SUNDARMFIN,Finance,17359.75,31-03-2023,17512.89,4.27,18.48,0.82,0.96,15.0,1.8,0.779444444,Non risky,0.923332727,132.4,130.8,110.1,81.4,48.5,756.0,1207.1,944.0,397.7,800.8
Sundaram Finance Ltd.,SUNDARAM,Media - Print/Television/Radio,17359.75,31-03-2023,255483.33,94.74,24.27,3.3,0.85,18.0,2.5,8.955666667,Investment Worthy,0.978573028,21380.2,23141.5,23683.8,24792.1,24264.9,28554.0,40106.4,39423.7,40871.9,39303.5
Sundram Fasteners Ltd.,SUNDRMFAST,"Castings, Forgings & Fastners",17359.75,31-03-2023,205505.55,21.87,44.72,7.06,1.04,16.0,2.0,-2.178,Highly risky,5.265794052,22808.2,22292.5,25904.3,30255.5,31857.4,35023.4,40198.9,31460.7,30884.1,41981.8
Superhouse Ltd.,SUPERHOUSE,Leather,17359.75,31-03-2023,2594.73,18.32,12.85,0.69,1.45,15.0,2.0,2.180333333,Non risky,1.257114224,5308.0,6725.0,7171.4,6323.3,5973.1,5761.9,6008.4,5336.7,4617.4,5578.4
Suprajit Engineering Ltd.,SUPRAJIT,Auto Ancillaries,17359.75,31-03-2023,47717.77,13.5,25.55,4.35,1.05,18.5,2.4,0.106418919,Moderately risky,3.495079605,4744.0,5360.5,5808.1,6657.8,9602.1,10107.4,10905.0,11035.4,11491.2,13081.5
Supreme Industries Ltd.,SUPREMEIND,Plastic products,17359.75,31-03-2023,319288.39,58.78,42.77,8.3,0.9,15.5,2.0,1.068645161,Non risky,7.327410778,37981.9,44148.7,47360.8,33415.7,50107.1,51317.5,57217.7,55732.1,63855.5,78405.1
Supreme Petrochem Ltd.,SUPPETRO,Petrochemicals,17359.75,31-03-2023,69631.71,26.4,14.03,3.78,0.74,12.0,1.5,1.210833333,Non risky,3.699173799,33166.5,36182.9,29632.6,23568.7,32238.1,31121.4,32038.2,27669.1,32449.8,50894.6
Surana Solar Ltd.,SURANASOL,Capital Goods - Electrical Equipment,17359.75,31-03-2023,838.97,0.46,36.8,1.46,1.16,18.5,2.3,-0.737971798,Moderately risky,1.771758371,955.6,1304.9,1284.4,1222.4,870.4,416.2,374.6,359.3,296.4,270.6
Surya Roshni Ltd.,SURYAROSNI,Steel,17359.75,31-03-2023,35795.66,61.74,10.66,1.92,1.59,15.5,1.9,5.885731749,Investment Worthy,4.156262444,31764.3,32537.4,30208.4,31983.5,41819.1,50144.2,59811.5,54723.7,55590.4,77357.9
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Textiles,17359.75,31-03-2023,881.03,6.62,7.08,0.34,1.52,15.0,1.8,1.481111111,Non risky,1.776600202,7198.2,7186.5,7161.6,7743.8,7803.8,7662.1,7484.3,6009.3,5151.3,8090.7
Swan Energy Ltd.,SWANENERGY,Textiles,17359.75,31-03-2023,56425.45,0.14,1550.15,4.4,0.73,15.0,1.8,-103.5037778,Highly risky,3.027014637,2873.7,3327.5,3123.2,3193.6,3367.8,4320.4,8741.8,3105.9,2535.0,4097.6
